z	Interpolated	Integral
1.5298	0.0335755502165233	0.803039936757202
1.5299	0.0334799053022817	0.803046144530668
1.53	0.0333842603880402	0.803052352304134
1.5301	0.0332886154737987	0.8030585600776
1.5302	0.0331929705595572	0.803064767851066
1.5303	0.0330973256453156	0.803070975624532
1.5304	0.0330016807310741	0.803077183397998
1.5305	0.0329060358168326	0.803083391171464
1.5306	0.0328103909025909	0.80308959894493
1.5307	0.0327147459883493	0.803095806718397
1.5308	0.0326191010741078	0.803102014491863
1.5309	0.0325234561598663	0.803108222265329
1.531	0.0324278112456249	0.803114430038795
1.5311	0.0323321663313834	0.803120637812261
1.5312	0.0322365214171418	0.803126845585727
1.5313	0.0321408765029003	0.803133053359193
1.5314	0.0320452315886588	0.803139261132659
1.5315	0.0319495866744173	0.803145468906125
1.5316	0.0318539417601758	0.803151676679591
1.5317	0.0317582968459342	0.803157884453057
1.5318	0.0316626519316927	0.803164092226523
1.5319	0.0315670070174512	0.803170299999989
1.532	0.0314713621032097	0.803176507773455
1.5321	0.0313757171889681	0.803182715546921
1.5322	0.0312800722747266	0.803188923320387
1.5323	0.0311844273604851	0.803195131093853
1.5324	0.0310887824462436	0.803201338867319
1.5325	0.0309931375320021	0.803207546640785
1.5326	0.0308974926177603	0.803213754414251
1.5327	0.0308018477035188	0.803219962187718
1.5328	0.0307062027892773	0.803226169961184
1.5329	0.0306105578750357	0.80323237773465
1.533	0.0305149129607942	0.803238585508116
1.5331	0.0304192680465527	0.803244793281582
1.5332	0.0303236231323112	0.803251001055048
1.5333	0.0302279782180697	0.803257208828514
1.5334	0.0301323333038281	0.80326341660198
1.5335	0.0300366883895867	0.803269624375446
1.5336	0.0299410434753452	0.803275832148912
1.5337	0.0298453985611037	0.803282039922378
1.5338	0.0297497536468622	0.803288247695844
1.5339	0.0296541087326206	0.80329445546931
1.534	0.0295584638183791	0.803300663242776
1.5341	0.0294628189041376	0.803306871016242
1.5342	0.0293671739898961	0.803313078789708
1.5343	0.0292715290756546	0.803319286563174
1.5344	0.029175884161413	0.80332549433664
1.5345	0.0290802392471715	0.803331702110107
1.5346	0.02898459433293	0.803337909883572
1.5347	0.0288889494186882	0.803344117657039
1.5348	0.0287933045044467	0.803350325430505
1.5349	0.0286976595902052	0.803356533203971
1.535	0.0286020146759637	0.803362740977437
1.5351	0.0285063697617222	0.803368948750903
1.5352	0.0284107248474806	0.803375156524369
1.5353	0.0283150799332391	0.803381364297835
1.5354	0.0282194350189976	0.803387572071301
1.5355	0.0281237901047561	0.803393779844767
1.5356	0.0280281451905146	0.803399987618233
1.5357	0.027932500276273	0.803406195391699
1.5358	0.0278368553620315	0.803412403165165
1.5359	0.02774121044779	0.803418610938631
1.536	0.0276455655335485	0.803424818712097
1.5361	0.0275499206193071	0.803431026485563
1.5362	0.0274542757050655	0.803437234259029
1.5363	0.027358630790824	0.803443442032495
1.5364	0.0272629858765825	0.803449649805961
1.5365	0.027167340962341	0.803455857579428
1.5366	0.0270716960480994	0.803462065352893
1.5367	0.0269760511338577	0.80346827312636
1.5368	0.0268804062196162	0.803474480899826
1.5369	0.0267847613053747	0.803480688673292
1.537	0.0266891163911331	0.803486896446758
1.5371	0.0265934714768916	0.803493104220224
1.5372	0.0264978265626501	0.80349931199369
1.5373	0.0264021816484086	0.803505519767156
1.5374	0.0263065367341671	0.803511727540622
1.5375	0.0262108918199255	0.803517935314088
1.5376	0.026115246905684	0.803524143087554
1.5377	0.0260196019914425	0.80353035086102
1.5378	0.025923957077201	0.803536558634486
1.5379	0.0258283121629594	0.803542766407952
1.538	0.0257326672487179	0.803548974181418
1.5381	0.0256370223344764	0.803555181954884
1.5382	0.0255413774202349	0.80356138972835
1.5383	0.0254457325059934	0.803567597501816
1.5384	0.0253500875917518	0.803573805275282
1.5385	0.0252544426775103	0.803580013048748
1.5386	0.0251587977632689	0.803586220822214
1.5387	0.0250631528490272	0.803592428595681
1.5388	0.0249675079347856	0.803598636369147
1.5389	0.0248718630205441	0.803604844142613
1.539	0.0247762181063026	0.803611051916079
1.5391	0.0246805731920611	0.803617259689545
1.5392	0.0245849282778196	0.803623467463011
1.5393	0.024489283363578	0.803629675236477
1.5394	0.0243936384493365	0.803635883009943
1.5395	0.024297993535095	0.803642090783409
1.5396	0.0242023486208535	0.803648298556875
1.5397	0.0241067037066119	0.803654506330341
1.5398	0.0240110587923704	0.803660714103807
1.5399	0.0239154138781289	0.803666921877273
1.54	0.0238197689638874	0.803673129650739
1.5401	0.0237241240496459	0.803679337424205
1.5402	0.0236284791354043	0.803685545197671
1.5403	0.0235328342211628	0.803691752971137
1.5404	0.0234371893069213	0.803697960744603
1.5405	0.0233415443926798	0.803704168518069
1.5406	0.0232458994784382	0.803710376291535
1.5407	0.0231502545641965	0.803716584065002
1.5408	0.023054609649955	0.803722791838468
1.5409	0.0229589647357136	0.803728999611934
1.541	0.0228633198214721	0.8037352073854
1.5411	0.0227676749072305	0.803741415158866
1.5412	0.022672029992989	0.803747622932332
1.5413	0.0225763850787475	0.803753830705798
1.5414	0.022480740164506	0.803760038479264
1.5415	0.0223850952502644	0.80376624625273
1.5416	0.0222894503360229	0.803772454026196
1.5417	0.0221938054217814	0.803778661799662
1.5418	0.0220981605075399	0.803784869573128
1.5419	0.0220025155932984	0.803791077346594
1.542	0.0219068706790568	0.80379728512006
1.5421	0.0218112257648153	0.803803492893526
1.5422	0.0217155808505738	0.803809700666992
1.5423	0.0216199359363323	0.803815908440458
1.5424	0.0215242910220907	0.803822116213924
1.5425	0.0214286461078492	0.80382832398739
1.5426	0.0213330011936077	0.803834531760856
1.5427	0.021237356279366	0.803840739534323
1.5428	0.0211417113651244	0.803846947307788
1.5429	0.0210460664508829	0.803853155081255
1.543	0.0209504215366414	0.803859362854721
1.5431	0.0208547766223999	0.803865570628187
1.5432	0.0207591317081584	0.803871778401653
1.5433	0.0206634867939168	0.803877986175119
1.5434	0.0205678418796753	0.803884193948585
1.5435	0.0204721969654339	0.803890401722051
1.5436	0.0203765520511924	0.803896609495517
1.5437	0.0202809071369509	0.803902817268983
1.5438	0.0201852622227093	0.803909025042449
1.5439	0.0200896173084678	0.803915232815915
1.544	0.0199939723942263	0.803921440589381
1.5441	0.0198983274799848	0.803927648362847
1.5442	0.0198026825657432	0.803933856136313
1.5443	0.0197070376515017	0.803940063909779
1.5444	0.0196113927372602	0.803946271683245
1.5445	0.0195157478230187	0.803952479456711
1.5446	0.0194201029087772	0.803958687230177
1.5447	0.0193244579945354	0.803964895003644
1.5448	0.0192288130802939	0.80397110277711
1.5449	0.0191331681660524	0.803977310550576
1.545	0.0190375232518109	0.803983518324042
1.5451	0.0189418783375693	0.803989726097508
1.5452	0.0188462334233278	0.803995933870974
1.5453	0.0187505885090863	0.80400214164444
1.5454	0.0186549435948448	0.804008349417906
1.5455	0.0185592986806032	0.804014557191372
1.5456	0.0184636537663617	0.804020764964838
1.5457	0.0183680088521202	0.804026972738304
1.5458	0.0182723639378787	0.80403318051177
1.5459	0.0181767190236372	0.804039388285236
1.546	0.0180810741093957	0.804045596058702
1.5461	0.0179854291951542	0.804051803832168
1.5462	0.0178897842809127	0.804058011605634
1.5463	0.0177941393666712	0.8040642193791
1.5464	0.0176984944524297	0.804070427152566
1.5465	0.0176028495381881	0.804076634926032
1.5466	0.0175072046239466	0.804082842699498
1.5467	0.0174115597097051	0.804089050472965
1.5468	0.0173159147954633	0.804095258246431
1.5469	0.0172202698812218	0.804101466019897
1.547	0.0171246249669803	0.804107673793363
1.5471	0.0170289800527388	0.804113881566829
1.5472	0.0169333351384973	0.804120089340295
1.5473	0.0168376902242557	0.804126297113761
1.5474	0.0167420453100142	0.804132504887227
1.5475	0.0166464003957727	0.804138712660693
1.5476	0.0165507554815312	0.804144920434159
1.5477	0.0164551105672897	0.804151128207625
1.5478	0.0163594656530481	0.804157335981091
1.5479	0.0162638207388066	0.804163543754557
1.548	0.0161681758245651	0.804169751528023
1.5481	0.0160725309103236	0.804175959301489
1.5482	0.015976885996082	0.804182167074955
1.5483	0.0158812410818405	0.804188374848421
1.5484	0.015785596167599	0.804194582621887
1.5485	0.0156899512533575	0.804200790395353
1.5486	0.0155943063391161	0.80420699816882
1.5487	0.0154986614248745	0.804213205942286
1.5488	0.0154030165106328	0.804219413715752
1.5489	0.0153073715963913	0.804225621489218
1.549	0.0152117266821498	0.804231829262684
1.5491	0.0151160817679082	0.80423803703615
1.5492	0.0150204368536667	0.804244244809616
1.5493	0.0149247919394252	0.804250452583082
1.5494	0.0148291470251837	0.804256660356548
1.5495	0.0147335021109422	0.804262868130014
1.5496	0.0146378571967006	0.80426907590348
1.5497	0.0145422122824591	0.804275283676946
1.5498	0.0144465673682176	0.804281491450412
1.5499	0.0143509224539761	0.804287699223878
1.55	0.0142552775397345	0.804293906997344
1.5501	0.014159632625493	0.80430011477081
1.5502	0.0140639877112515	0.804306322544276
1.5503	0.01396834279701	0.804312530317742
1.5504	0.0138726978827685	0.804318738091208
1.5505	0.0137770529685269	0.804324945864674
1.5506	0.0136814080542854	0.80433115363814
1.5507	0.0135857631400439	0.804337361411606
1.5508	0.0134901182258022	0.804343569185073
1.5509	0.0133944733115607	0.804349776958539
1.551	0.0132988283973192	0.804355984732005
1.5511	0.0132031834830777	0.804362192505471
1.5512	0.0131075385688362	0.804368400278937
1.5513	0.0130118936545947	0.804374608052403
1.5514	0.0129162487403531	0.804380815825869
1.5515	0.0128206038261116	0.804387023599335
1.5516	0.0127249589118701	0.804393231372801
1.5517	0.0126293139976286	0.804399439146267
1.5518	0.012533669083387	0.804405646919733
1.5519	0.0124380241691455	0.804411854693199
1.552	0.012342379254904	0.804418062466665
1.5521	0.0122467343406625	0.804424270240131
1.5522	0.012151089426421	0.804430478013597
1.5523	0.0120554445121794	0.804436685787063
1.5524	0.0119597995979379	0.804442893560529
1.5525	0.0118641546836964	0.804449101333995
1.5526	0.0117685097694549	0.804455309107461
1.5527	0.0116728648552133	0.804461516880927
1.5528	0.0115772199409716	0.804467724654394
1.5529	0.0114815750267301	0.80447393242786
1.553	0.0113859301124886	0.804480140201326
1.5531	0.011290285198247	0.804486347974792
1.5532	0.0111946402840055	0.804492555748258
1.5533	0.011098995369764	0.804498763521724
1.5534	0.0110033504555226	0.80450497129519
1.5535	0.0109077055412811	0.804511179068656
1.5536	0.0108120606270395	0.804517386842122
1.5537	0.010716415712798	0.804523594615588
1.5538	0.0106207707985565	0.804529802389054
1.5539	0.010525125884315	0.80453601016252
1.554	0.0104294809700735	0.804542217935986
1.5541	0.0103338360558319	0.804548425709452
1.5542	0.0102381911415904	0.804554633482918
1.5543	0.0101425462273489	0.804560841256384
1.5544	0.0100469013131074	0.80456704902985
1.5545	0.00995125639886585	0.804573256803316
1.5546	0.00985561148462433	0.804579464576783
1.5547	0.00975996657038281	0.804585672350248
1.5548	0.00966432165614106	0.804591880123715
1.5549	0.00956867674189954	0.804598087897181
1.555	0.00947303182765802	0.804604295670647
1.5551	0.0093773869134165	0.804610503444113
1.5552	0.00928174199917497	0.804616711217579
1.5553	0.00918609708493345	0.804622918991045
1.5554	0.00909045217069193	0.804629126764511
1.5555	0.00899480725645041	0.804635334537977
1.5556	0.00889916234220889	0.804641542311443
1.5557	0.00880351742796737	0.804647750084909
1.5558	0.00870787251372585	0.804653957858375
1.5559	0.00861222759948432	0.804660165631841
1.556	0.00851658268524291	0.804666373405307
1.5561	0.00842093777100139	0.804672581178773
1.5562	0.00832529285675987	0.804678788952239
1.5563	0.00822964794251835	0.804684996725705
1.5564	0.00813400302827683	0.804691204499171
1.5565	0.0080383581140353	0.804697412272637
1.5566	0.00794271319979378	0.804703620046104
1.5567	0.00784706828555226	0.804709827819569
1.5568	0.00775142337131052	0.804716035593036
1.5569	0.007655778457069	0.804722243366502
1.557	0.00756013354282747	0.804728451139968
1.5571	0.00746448862858595	0.804734658913434
1.5572	0.00736884371434443	0.8047408666869
1.5573	0.00727319880010291	0.804747074460366
1.5574	0.00717755388586139	0.804753282233832
1.5575	0.00708190897161987	0.804759490007298
1.5576	0.00698626405737834	0.804765697780764
1.5577	0.00689061914313682	0.80477190555423
1.5578	0.0067949742288953	0.804778113327696
1.5579	0.00669932931465378	0.804784321101162
1.558	0.00660368440041226	0.804790528874628
1.5581	0.00650803948617074	0.804796736648094
1.5582	0.00641239457192921	0.80480294442156
1.5583	0.00631674965768769	0.804809152195026
1.5584	0.00622110474344617	0.804815359968492
1.5585	0.00612545982920476	0.804821567741958
1.5586	0.00602981491496324	0.804827775515425
1.5587	0.00593417000072172	0.804833983288891
1.5588	0.00583852508647997	0.804840191062357
1.5589	0.00574288017223845	0.804846398835823
1.559	0.00564723525799693	0.804852606609289
1.5591	0.00555159034375541	0.804858814382755
1.5592	0.00545594542951389	0.804865022156221
1.5593	0.00536030051527236	0.804871229929687
1.5594	0.00526465560103084	0.804877437703153
1.5595	0.00516901068678932	0.804883645476619
1.5596	0.0050733657725478	0.804889853250085
1.5597	0.00497772085830628	0.804896061023551
1.5598	0.00488207594406476	0.804902268797017
1.5599	0.00478643102982323	0.804908476570483
1.56	0.00469078611558171	0.804914684343949
1.5601	0.00459514120134019	0.804920892117415
1.5602	0.00449949628709867	0.804927099890881
1.5603	0.00440385137285715	0.804933307664347
1.5604	0.00430820645861563	0.804939515437813
1.5605	0.0042125615443741	0.804945723211279
1.5606	0.00411691663013258	0.804951930984745
1.5607	0.00402127171589106	0.804958138758212
1.5608	0.00392562680164954	0.804964346531678
1.5609	0.00382998188740791	0.804970554305144
1.561	0.00373433697316639	0.80497676207861
1.5611	0.00363869205892486	0.804982969852076
1.5612	0.00354304714468334	0.804989177625542
1.5613	0.00344740223044182	0.804995385399008
1.5614	0.0033517573162003	0.805001593172474
1.5615	0.00325611240195878	0.80500780094594
1.5616	0.00316046748771726	0.805014008719406
1.5617	0.00306482257347573	0.805020216492872
1.5618	0.00296917765923421	0.805026424266338
1.5619	0.00287353274499269	0.805032632039804
1.562	0.00277788783075117	0.80503883981327
1.5621	0.00268224291650965	0.805045047586736
1.5622	0.00258659800226813	0.805051255360202
1.5623	0.0024909530880266	0.805057463133668
1.5624	0.00239530817378508	0.805063670907134
1.5625	0.00229966325954356	0.8050698786806
1.5626	0.00220401834530204	0.805076086454066
1.5627	0.00210837343106052	0.805082294227533
1.5628	0.002012728516819	0.805088502000999
1.5629	0.00191708360257725	0.805094709774465
1.563	0.00182143868833573	0.805100917547931
1.5631	0.00172579377409421	0.805107125321397
1.5632	0.00163014885985269	0.805113333094863
1.5633	0.00153450394561117	0.805119540868329
1.5634	0.00143885903136975	0.805125748641795
1.5635	0.00134321411712823	0.805131956415261
1.5636	0.00124756920288671	0.805138164188727
1.5637	0.00115192428864519	0.805144371962193
1.5638	0.00105627937440367	0.805150579735659
1.5639	0.000960634460162146	0.805156787509125
1.564	0.000864989545920625	0.805162995282591
1.5641	0.000769344631679103	0.805169203056057
1.5642	0.000673699717437581	0.805175410829523
1.5643	0.00057805480319606	0.805181618602989
1.5644	0.000482409888954538	0.805187826376455
1.5645	0.000386764974713016	0.805194034149921
1.5646	0.000291120060471495	0.805200241923387
1.5647	0.000195475146229973	0.805206449696854
1.5648	9.98302319884514E-05	0.80521265747032
1.5649	4.18531774670772E-06	0.805218865243786
1.565	-9.14595964948139E-05	0.805225073017252
1.5651	-0.000187104510736336	0.805231280790718
1.5652	-0.000282749424977857	0.805237488564184
1.5653	-0.000378394339219379	0.80524369633765
1.5654	-0.000474039253460901	0.805249904111116
1.5655	-0.000569684167702422	0.805256111884582
1.5656	-0.000665329081943944	0.805262319658048
1.5657	-0.000760973996185466	0.805268527431514
1.5658	-0.000856618910426987	0.80527473520498
1.5659	-0.000952263824668398	0.805280942978446
1.566	-0.00104790873890992	0.805287150751912
1.5661	-0.00114355365315144	0.805293358525378
1.5662	-0.00123919856739296	0.805299566298844
1.5663	-0.00133484348163448	0.80530577407231
1.5664	-0.00143048839587601	0.805311981845776
1.5665	-0.00152613331011753	0.805318189619242
1.5666	-0.00162177822435905	0.805324397392708
1.5667	-0.00171742313860057	0.805330605166174
1.5668	-0.00181306805284209	0.805336812939641
1.5669	-0.00190871296708384	0.805343020713107
1.567	-0.00200435788132536	0.805349228486573
1.5671	-0.00210000279556688	0.805355436260039
1.5672	-0.0021956477098084	0.805361644033505
1.5673	-0.00229129262404992	0.805367851806971
1.5674	-0.00238693753829144	0.805374059580437
1.5675	-0.00248258245253297	0.805380267353903
1.5676	-0.00257822736677449	0.805386475127369
1.5677	-0.00267387228101601	0.805392682900835
1.5678	-0.00276951719525753	0.805398890674301
1.5679	-0.00286516210949905	0.805405098447767
1.568	-0.00296080702374057	0.805411306221233
1.5681	-0.0030564519379821	0.805417513994699
1.5682	-0.00315209685222362	0.805423721768165
1.5683	-0.00324774176646514	0.805429929541631
1.5684	-0.00334338668070655	0.805436137315097
1.5685	-0.00343903159494807	0.805442345088563
1.5686	-0.00353467650918959	0.805448552862029
1.5687	-0.00363032142343112	0.805454760635496
1.5688	-0.00372596633767264	0.805460968408962
1.5689	-0.00382161125191438	0.805467176182428
1.569	-0.0039172561661559	0.805473383955894
1.5691	-0.00401290108039742	0.80547959172936
1.5692	-0.00410854599463895	0.805485799502826
1.5693	-0.00420419090888047	0.805492007276292
1.5694	-0.00429983582312199	0.805498215049758
1.5695	-0.00439548073736351	0.805504422823224
1.5696	-0.00449112565160503	0.80551063059669
1.5697	-0.00458677056584655	0.805516838370156
1.5698	-0.00468241548008808	0.805523046143622
1.5699	-0.0047780603943296	0.805529253917088
1.57	-0.00487370530857112	0.805535461690554
1.5701	-0.00496935022281264	0.80554166946402
1.5702	-0.00506499513705416	0.805547877237486
1.5703	-0.00516064005129568	0.805554085010952
1.5704	-0.00525628496553721	0.805560292784418
1.5705	-0.00535192987977873	0.805566500557884
1.5706	-0.00544757479402025	0.80557270833135
1.5707	-0.00554321970826177	0.805578916104816
1.5708	-0.00563886462250329	0.805585123878283
1.5709	-0.00573450953674493	0.805591331651749
1.571	-0.00583015445098645	0.805597539425215
1.5711	-0.00592579936522797	0.805603747198681
1.5712	-0.00602144427946949	0.805609954972147
1.5713	-0.00611708919371101	0.805616162745613
1.5714	-0.00621273410795253	0.805622370519079
1.5715	-0.00630837902219405	0.805628578292545
1.5716	-0.00640402393643558	0.805634786066011
1.5717	-0.0064996688506771	0.805640993839477
1.5718	-0.00659531376491862	0.805647201612943
1.5719	-0.00669095867916014	0.805653409386409
1.572	-0.00678660359340166	0.805659617159875
1.5721	-0.00688224850764318	0.805665824933341
1.5722	-0.00697789342188471	0.805672032706807
1.5723	-0.00707353833612623	0.805678240480273
1.5724	-0.00716918325036775	0.805684448253739
1.5725	-0.00726482816460927	0.805690656027205
1.5726	-0.00736047307885079	0.805696863800671
1.5727	-0.00745611799309231	0.805703071574138
1.5728	-0.00755176290733384	0.805709279347604
1.5729	-0.00764740782157536	0.80571548712107
1.573	-0.0077430527358171	0.805721694894536
1.5731	-0.00783869765005862	0.805727902668002
1.5732	-0.00793434256430015	0.805734110441468
1.5733	-0.00802998747854156	0.805740318214934
1.5734	-0.00812563239278308	0.8057465259884
1.5735	-0.0082212773070246	0.805752733761866
1.5736	-0.00831692222126612	0.805758941535332
1.5737	-0.00841256713550764	0.805765149308798
1.5738	-0.00850821204974916	0.805771357082264
1.5739	-0.00860385696399069	0.80577756485573
1.574	-0.00869950187823221	0.805783772629196
1.5741	-0.00879514679247373	0.805789980402662
1.5742	-0.00889079170671525	0.805796188176128
1.5743	-0.00898643662095677	0.805802395949594
1.5744	-0.00908208153519829	0.80580860372306
1.5745	-0.00917772644943982	0.805814811496526
1.5746	-0.00927337136368134	0.805821019269992
1.5747	-0.00936901627792286	0.805827227043459
1.5748	-0.00946466119216438	0.805833434816924
1.5749	-0.0095603061064059	0.805839642590391
1.575	-0.00965595102064765	0.805845850363857
1.5751	-0.00975159593488917	0.805852058137323
1.5752	-0.00984724084913069	0.805858265910789
1.5753	-0.00994288576337221	0.805864473684255
1.5754	-0.0100385306776137	0.805870681457721
1.5755	-0.0101341755918553	0.805876889231187
1.5756	-0.0102298205060968	0.805883097004653
1.5757	-0.0103254654203383	0.805889304778119
1.5758	-0.0104211103345797	0.805895512551585
1.5759	-0.0105167552488212	0.805901720325051
1.576	-0.0106124001630628	0.805907928098517
1.5761	-0.0107080450773043	0.805914135871983
1.5762	-0.0108036899915458	0.805920343645449
1.5763	-0.0108993349057873	0.805926551418915
1.5764	-0.0109949798200288	0.805932759192381
1.5765	-0.0110906247342704	0.805938966965847
1.5766	-0.0111862696485119	0.805945174739313
1.5767	-0.0112819145627534	0.80595138251278
1.5768	-0.0113775594769949	0.805957590286245
1.5769	-0.0114732043912364	0.805963798059712
1.577	-0.0115688493054782	0.805970005833178
1.5771	-0.0116644942197197	0.805976213606644
1.5772	-0.0117601391339612	0.80598242138011
1.5773	-0.0118557840482028	0.805988629153576
1.5774	-0.0119514289624443	0.805994836927042
1.5775	-0.0120470738766858	0.806001044700508
1.5776	-0.0121427187909273	0.806007252473974
1.5777	-0.0122383637051688	0.80601346024744
1.5778	-0.0123340086194104	0.806019668020906
1.5779	-0.0124296535336519	0.806025875794372
1.578	-0.0125252984478934	0.806032083567838
1.5781	-0.0126209433621349	0.806038291341304
1.5782	-0.0127165882763765	0.80604449911477
1.5783	-0.012812233190618	0.806050706888236
1.5784	-0.0129078781048594	0.806056914661702
1.5785	-0.0130035230191009	0.806063122435168
1.5786	-0.0130991679333424	0.806069330208634
1.5787	-0.0131948128475839	0.806075537982101
1.5788	-0.0132904577618255	0.806081745755567
1.5789	-0.013386102676067	0.806087953529033
1.579	-0.0134817475903087	0.806094161302499
1.5791	-0.0135773925045503	0.806100369075965
1.5792	-0.0136730374187918	0.806106576849431
1.5793	-0.0137686823330333	0.806112784622897
1.5794	-0.0138643272472748	0.806118992396363
1.5795	-0.0139599721615163	0.806125200169829
1.5796	-0.0140556170757579	0.806131407943295
1.5797	-0.0141512619899994	0.806137615716761
1.5798	-0.0142469069042409	0.806143823490227
1.5799	-0.0143425518184824	0.806150031263693
1.58	-0.014438196732724	0.806156239037159
1.5801	-0.0145338416469655	0.806162446810625
1.5802	-0.014629486561207	0.806168654584091
1.5803	-0.0147251314754485	0.806174862357557
1.5804	-0.01482077638969	0.806181070131023
1.5805	-0.0149164213039316	0.806187277904489
1.5806	-0.0150120662181731	0.806193485677955
1.5807	-0.0151077111324146	0.806199693451422
1.5808	-0.0152033560466561	0.806205901224888
1.5809	-0.0152990009608975	0.806212108998354
1.581	-0.0153946458751393	0.80621831677182
1.5811	-0.0154902907893808	0.806224524545286
1.5812	-0.0155859357036223	0.806230732318752
1.5813	-0.0156815806178638	0.806236940092218
1.5814	-0.0157772255321054	0.806243147865684
1.5815	-0.0158728704463469	0.80624935563915
1.5816	-0.0159685153605884	0.806255563412616
1.5817	-0.0160641602748299	0.806261771186082
1.5818	-0.0161598051890715	0.806267978959548
1.5819	-0.016255450103313	0.806274186733014
1.582	-0.0163510950175545	0.80628039450648
1.5821	-0.016446739931796	0.806286602279946
1.5822	-0.0165423848460375	0.806292810053412
1.5823	-0.0166380297602791	0.806299017826878
1.5824	-0.0167336746745206	0.806305225600344
1.5825	-0.0168293195887621	0.80631143337381
1.5826	-0.0169249645030036	0.806317641147276
1.5827	-0.0170206094172451	0.806323848920742
1.5828	-0.0171162543314867	0.806330056694208
1.5829	-0.0172118992457282	0.806336264467675
1.583	-0.0173075441599699	0.806342472241141
1.5831	-0.0174031890742115	0.806348680014607
1.5832	-0.0174988339884529	0.806354887788073
1.5833	-0.0175944789026944	0.806361095561539
1.5834	-0.0176901238169359	0.806367303335005
1.5835	-0.0177857687311774	0.806373511108471
1.5836	-0.017881413645419	0.806379718881937
1.5837	-0.0179770585596605	0.806385926655403
1.5838	-0.018072703473902	0.806392134428869
1.5839	-0.0181683483881435	0.806398342202335
1.584	-0.018263993302385	0.806404549975801
1.5841	-0.0183596382166266	0.806410757749267
1.5842	-0.0184552831308681	0.806416965522733
1.5843	-0.0185509280451096	0.806423173296199
1.5844	-0.0186465729593511	0.806429381069665
1.5845	-0.0187422178735926	0.806435588843131
1.5846	-0.0188378627878342	0.806441796616597
1.5847	-0.0189335077020757	0.806448004390063
1.5848	-0.0190291526163172	0.80645421216353
1.5849	-0.0191247975305587	0.806460419936996
1.585	-0.0192204424448005	0.806466627710462
1.5851	-0.019316087359042	0.806472835483928
1.5852	-0.0194117322732835	0.806479043257394
1.5853	-0.019507377187525	0.80648525103086
1.5854	-0.0196030221017666	0.806491458804326
1.5855	-0.0196986670160081	0.806497666577792
1.5856	-0.0197943119302496	0.806503874351258
1.5857	-0.0198899568444911	0.806510082124724
1.5858	-0.0199856017587325	0.80651628989819
1.5859	-0.0200812466729741	0.806522497671656
1.586	-0.0201768915872156	0.806528705445122
1.5861	-0.0202725365014571	0.806534913218588
1.5862	-0.0203681814156986	0.806541120992054
1.5863	-0.0204638263299401	0.80654732876552
1.5864	-0.0205594712441817	0.806553536538986
1.5865	-0.0206551161584232	0.806559744312452
1.5866	-0.0207507610726647	0.806565952085918
1.5867	-0.0208464059869062	0.806572159859384
1.5868	-0.0209420509011478	0.806578367632851
1.5869	-0.0210376958153893	0.806584575406317
1.587	-0.0211333407296308	0.806590783179783
1.5871	-0.0212289856438725	0.806596990953249
1.5872	-0.0213246305581141	0.806603198726715
1.5873	-0.0214202754723556	0.806609406500181
1.5874	-0.0215159203865971	0.806615614273647
1.5875	-0.0216115653008386	0.806621822047113
1.5876	-0.0217072102150802	0.806628029820579
1.5877	-0.0218028551293217	0.806634237594045
1.5878	-0.0218985000435632	0.806640445367511
1.5879	-0.0219941449578047	0.806646653140977
1.588	-0.0220897898720462	0.806652860914443
1.5881	-0.0221854347862878	0.806659068687909
1.5882	-0.0222810797005293	0.806665276461375
1.5883	-0.0223767246147707	0.806671484234841
1.5884	-0.0224723695290122	0.806677692008307
1.5885	-0.0225680144432537	0.806683899781773
1.5886	-0.0226636593574953	0.80669010755524
1.5887	-0.0227593042717368	0.806696315328705
1.5888	-0.0228549491859783	0.806702523102172
1.5889	-0.0229505941002198	0.806708730875638
1.589	-0.0230462390144613	0.806714938649104
1.5891	-0.0231418839287031	0.80672114642257
1.5892	-0.0232375288429446	0.806727354196036
1.5893	-0.0233331737571861	0.806733561969502
1.5894	-0.0234288186714277	0.806739769742968
1.5895	-0.0235244635856692	0.806745977516434
1.5896	-0.0236201084999107	0.8067521852899
1.5897	-0.0237157534141522	0.806758393063366
1.5898	-0.0238113983283937	0.806764600836832
1.5899	-0.0239070432426353	0.806770808610298
1.59	-0.0240026881568768	0.806777016383764
1.5901	-0.0240983330711183	0.80678322415723
1.5902	-0.0241939779853598	0.806789431930696
1.5903	-0.0242896228996013	0.806795639704162
1.5904	-0.0243852678138429	0.806801847477628
1.5905	-0.0244809127280844	0.806808055251094
1.5906	-0.0245765576423259	0.80681426302456
1.5907	-0.0246722025565674	0.806820470798026
1.5908	-0.024767847470809	0.806826678571492
1.5909	-0.0248634923850504	0.806832886344959
1.591	-0.0249591372992919	0.806839094118425
1.5911	-0.0250547822135336	0.806845301891891
1.5912	-0.0251504271277752	0.806851509665357
1.5913	-0.0252460720420167	0.806857717438823
1.5914	-0.0253417169562582	0.806863925212289
1.5915	-0.0254373618704997	0.806870132985755
1.5916	-0.0255330067847412	0.806876340759221
1.5917	-0.0256286516989828	0.806882548532687
1.5918	-0.0257242966132243	0.806888756306153
1.5919	-0.0258199415274658	0.806894964079619
1.592	-0.0259155864417073	0.806901171853085
1.5921	-0.0260112313559488	0.806907379626551
1.5922	-0.0261068762701904	0.806913587400017
1.5923	-0.0262025211844319	0.806919795173483
1.5924	-0.0262981660986734	0.806926002946949
